,id,user_token,location,business,sex,employment,education,username,url,agrees,thanks,asks,answers,posts,followees,followers,topic1,topic2,topic3,topic4,topic5,hashId
9073,9506,qian-jun-83-36,,,female,,,猫本,,1,0,11,1,0,59,6,职业发展,建筑设计,土木工程,苹果公司 (Apple Inc.),城乡规划学,5de86792a0db8600be5edea7fbbce29c
9074,9507,hu-tao-66-19,,,male,Oculus,南加州大学（USC）,胡韬,,725,223,11,2,1,14,1296,虚拟现实（VR）,Oculus Rift,Facebook,Oculus VR,IT 行业,9f5922e1e2176c4191a5a3844b6db0e5
9075,9508,yang-rao-yang,洛杉矶 (Los Angeles),,male,,加州大学洛杉矶分校 ( UCLA ),杨饶扬,,160,54,11,2,0,309,160,建筑设计,建筑,「根话题」,三体（系列小说）,Python,2fe17e905362238188572951b85ae182
9076,9509,koromo,艾欧泽亚游乐场,信息传媒,female,,,Koromo,,43851,7005,11,83,1,89,2728,游戏策划,,,,,bba36a921556eae69e52360a428be09a
9077,9510,daniel-shen-40,仙台,,female,,武汉大学,Daniel Shen,,0,0,11,1,0,126,8,建筑设计,海报,日剧,冰与火之歌（小说）,历史,30326fc504076f412d7688237ef5469d
9078,9511,jiazhen-yu,上海,金融,female,,上海财经大学,jiazhen yu,,1714,613,11,13,0,112,518,女生,电影推荐,心理学,电影,上海,9ddcb58435a2f4704513eed7ac9c8b5d
9079,9512,chen-xia-xia-16,台州,,female,,,陈夏夏陈,,91,16,11,20,0,11,40,民谣,生活,台州,恋爱,心理,24e542cda847ea4ec08d56d6f3fafd1c
9080,9513,wu-mi-92,,,female,,,小红帽,,0,0,11,0,0,54,1,苹果公司 (Apple Inc.),两性关系,机器学习,手工皮具,游戏开发,48aac67ca2626d4bd5b638573dd95022
9081,9514,mora25341,东京,,female,,,凌宛之,,4969,862,11,5,0,95,288,文化差异,日本,日语,体育,自然科学,c2058a3b5b6c1038d55040746f519396
9082,9515,dyn1007,,证券投资,male,,,段公子,,9,1,11,13,1,66,335,证券,投资,社会,政治,互联网金融,7eace7222572fe8dd911cbab156a682f
9083,9516,5461,上海,图书馆,male,,,雷火木,,198,69,11,19,3,56,105,情感,恋爱心理,生活,两性关系,电影,9ea65048a9f1c2ac0f67ac961e60625d
9084,9517,you-ya-feng-de-pao-pao,杭州,,female,,,有牙缝的泡泡,,19,3,11,12,0,50,70,吐槽,生活,恋爱,爱情,两性关系,1eb634f01b78fd8257e0bf2fe3108659
9085,9518,he-nian-xi-6,,,female,,,何年希,,61,16,11,41,0,25,36,编程语言,编程,C 语言入门,应届生求职,数据结构,d21d86b870a4c7ba6870dc913a4bc797
9086,9519,jian-ruo-zhu-40,南京,,female,,,Jane,,2567,311,11,80,0,1156,735,调查类问题,生活,恋爱,X 是种怎样的体验,足球,523753c7cd179ae9061ed844d005c60b
9087,9520,sun-233,合肥,幼儿教育,female,,,孙233,,272,77,11,103,0,66,110,恋爱,文身,女朋友,宠物饲养,音乐推荐,8eeafcc2c26c18c2864c225168285561
9088,9521,xie-hui-59-30,,,female,,湖南大学,有只大黑拉叫撸噜,,64,16,11,20,0,37,40,生活,电影,情感,人际交往,两性关系,1330ebd384dca469e6e5c1e65ccbb428
9089,9522,yuan-ming-mei,圣彼得堡,,female,皖新传媒,圣彼得堡大学,杉杉,,405,112,11,81,0,372,347,音乐,生活,电影,文学,人际交往,bdf7d54964a4dc7c911f74494e5e473c
9090,9523,lancer-98,上海,进出口贸易,female,,,lancer,,0,0,11,0,0,34,8,自然科学,投资,电影,冷知识,文学,08d907643c00727a43cacfed039d3d82
9091,9524,ru-ru-xiao-chao-ren,,,female,,,茹茹小超人,,24,5,11,9,0,82,75,金融,机械表,香港,,,b7a0cdea3a32c8d7361c54372bbcc0a2
9092,9525,bao-bao-78-35-88,,,female,,,寶寶,,96,19,11,9,0,88,209,时尚,美食,女性,减肥,恋爱,082d48daa5c3138a769610226450c52c
9093,9526,wang-wang-wang-88-5,,房地产,male,,,王枉枉,,193,135,11,5,0,132,94,建筑设计,建筑,服饰搭配,投资,理财,4406beb23660231fc222381ae93feb3e
9094,9527,dun-dun-dun,上海,电子游戏,female,腾讯,上海交通大学,顿顿顿,,8948,1771,11,37,27,143,9122,绘画,漫画,美术,美食,脑洞,fe95b7301b97c4059e61c572618ccfb1
9095,9528,yzane,,服务业,male,,,点儿,,0,0,11,0,0,67,200,体育,摄影,微信,足球,社交网络,67e464c7daf46d5b1aad3464ade4a9b0
9096,9529,dight119,北京,互联网,male,国际麻将联盟（MIL）,北京大学,段昊,,68670,14033,11,272,14,304,13753,麻将,日本麻将,麻将技术,国标麻将,麻将规则,24306fcdd3e438c6e141b129ccd79154
9097,9530,li-dou-dou-19,南宁,,female,,,黎兜兜,,19152,11985,11,77,16,49,19635,内衣,文胸,健康,生活,,08853c0cbfa1d79fa4c6b2920ebf677b
9098,9531,nuo-yi-41,,,female,,,懦以,,25966,7570,11,17,0,429,4372,情感,恋爱,心理学,对冲基金,旅行,0133cad3dab3063f35ffbfe17d070303
9099,9532,wodahs,,互联网,male,,,wodahS,,1234,318,11,6,0,241,394,赌博,博彩业,足球,Vim,足球彩票,9c9ec206d241205de2802466dd33d6f1
9100,9533,lou-wan-wan-82,杭州,建筑设备,female,,,lowhen,,0,0,11,3,0,34,2,电影,电影推荐,单身,加州大学洛杉矶分校 ( UCLA ),股票市场,dcc76987116682e4e47b9e6ef3e97f17
9101,9534,shao-wei-74-83,,计算机软件,female,,,TIFFTIFF,,87,26,11,47,0,39,60,留学英国,两性关系,伦敦大学学院 (University College London),华南理工大学（SCUT）,成人内容,a6b1bf8ff8d6c4e8af97a5806ab6f90b
9102,9535,zhang-da-bao-38-15,,互联网,female,,,张大宝,,0,0,11,0,0,197,7558,动画,两性关系,古诗词,Quora,.NET,21aedfd2f46a9ec9564ccfa26903fa65
9103,9536,eddieqi,纽约,房地产,male,,,Eddie齐,,182,97,11,2,0,18,54,装修,装修设计,健身,烹饪,Android,49281fbab023afec460e8a3da09db477
9104,9537,sky-above-99,,地产建筑,male,,,LAUbinyang,,7,6,11,4,0,65,6,建筑设计,建筑学,练字,建筑师,知乎日报,f403d9265141d2daba1c560c30ce545f
9105,9538,wang-hao-47-56-58,,计算机硬件,male,,北京大学,Bonzi,,19,8,11,2,0,6,835,国际关系,电子商务,国际政治,美股,,05caf2117669f805afc00509770dd450
9106,9539,ma-tian-jiao-49,北京,互联网,male,百度,University of Bristol,马天骄,,298,61,11,38,0,39,60,Android,科技,体育,刀塔（DOTA 2）,编程学习,b852873c91063a87a425eed13a4e4eb5
9107,9540,chen-zui-33-39,成都 大学生,,female,,,陈醉,,3980,689,11,6,0,7,10485,摄影,生活,美食,音乐,设计,1ac8c2480efecf856c0f7903797ff6c4
9108,9541,lan-lan-4-28,,,female,,,豆瓜瓜,,4,4,11,3,0,84,5,建筑,建筑设计,减肥方法,一级注册建筑师,建筑学,22311cc861a12278333de9ca4e3123fc
9109,9542,dan-ho-34,成都,房地产,female,,伦敦大学学院 (University College London),Echo He,,20,11,11,6,0,63,76,留学英国,伦敦大学学院 (University College London),香港大学(HKU),金融学,体育,9fce10a09419f03340b5d844ae124c5f
9110,9543,may-lee-82,伦敦,,female,,,夏树,,99,7,11,2,0,53,8,互联网,学习,日语,建筑设计,排版,43eed08030cc94eaa7c84de31c0106a9
9111,9544,yan-ting-65,伦敦,建筑设备,female,Ch2m,"The Bartlett, UCL",颜廷,,38,16,11,30,0,113,97,滑雪,留学,生活,伦敦大学学院 (University College London),X 是种怎样的体验,265b0f8234ef0623d34100a936cf8a2e
9112,9545,chen-si-76-78,,,female,,,陈焦焦,,1,0,11,2,0,33,8,文学,历史,文化,阅读,金融学,d60daf3ffe569db145a663e3d45d1650
9113,9546,hybo-shaw,,地产建筑,male,,,hybo shaw,,8,10,11,17,0,176,18,阅读,极简主义（Minimalism）,阅读习惯,,,2a5929bdc77daa604e44ada5b86361e6
9114,9547,mu-xie-22,北京,科研,female,IT 公司,Univerisy College London,牧叶,,1539,536,11,15,0,409,320,日本文化,纸牌屋（House of Cards）,日剧,日餐,旅行,bab0e96cf1cf69d07f39ef275d5739f9
9115,9548,halley-40,伦敦市（City of London）,,male,,建筑联盟学院 (AA),Halley,,288,38,11,9,0,15,81,音乐制作,两性关系,Mac,macOS,钢琴,c0312391de7e661786a12c904a30acb2
9116,9549,dong-xiao-67-76,深圳市,建筑设备,male,..,AA,东晓,,520,210,11,5,0,32,350,安藤忠雄,排版,电影,社会心理学,人文,bd1bc278f5e8c1f8dcf61cad615a6636
9117,9550,zhang-zi-hao-76-79,武汉,电力电网,male,您的CAD发生致命错误,,搬砖大镖客,,471,95,11,36,0,159,31,NBA,篮球,土木工程,圣安东尼奥马刺（San Antonio Spurs）,建筑设计,bc6ba561586b4de8c7ac964c6cefcca1
9118,9551,zzhezz,,,female,,,咕噜咕噜,,18,6,11,1,0,103,172,设计,,,,,c1a692af181416cf4c3c4abf6c7afc8c
9119,9552,li-hong-34-11,,,female,,,李红,,0,0,11,1,0,36,1,推荐,书籍推荐,经验,,,8577c6cce04d3fc3de81d5325c491d53
9120,9553,zhang-yi-lun-22,洛阳,,male,,,张轶纶,,0,0,11,1,0,52,4,电影,胶片摄影,体育,自然科学,摄影,a22096cfdacff1b627bc180507878608
9121,9554,mao-cai-tou-tou,,,female,,亚利桑那大学,毛菜头头,,9,5,11,11,0,96,1,恋爱,男性心理,建筑行业,PUA（Pick-up Artist）,摄影,e0f969b81a6e4588480c70ebf22c228f
9122,9555,fran-liu-91,英国,金融,female,新东方,Newcastle University,fran liu,,9,1,11,16,0,8,21,美食,,,,,a5e90bb36e37a3d9af0ea163a72ccf72
9123,9556,mao-pi,,,female,,,猫皮,,120,77,11,40,0,96,40,超级英雄,Steam,猫,建筑,DC Comics,a465d2d4300b0458a406e32cbcaab892
9124,9557,hilary-sze,,,female,,,Hilary Sze,,0,0,11,0,0,91,3,生活方式,音乐人,艺术,文学,音乐,b9622f8826fa0a7b53b0665115b1315c
9125,9558,liu-tracy-61,天津,广告,female,,大学,LiuTracy,,12364,1634,11,75,0,57,2026,英雄联盟（LOL）,恋爱,天津,两性关系,美食,1f92ba850c6eb2d02ac9e30909116756
9126,9559,liu-shu-ying-88,,广播电视,female,,,Fluxy,,308,54,11,58,0,72,524,英格兰足球超级联赛（Premier League）,曼彻斯特联（Manchester United）,后摇（Post Rock）,英格兰足球总会（The FA）,迷幻摇滚（Psychedelic Rock）,9d9744eaebc9eb7e4f39e8190b7f5f3f
9127,9560,SimpleXXXXXX,London,家具,male,,皇家艺术学院 (Royal College of Art),Inuaen,,716,241,11,7,0,410,398,自然科学,家居,设计,摄影,文学,bead840accda84992ac5e05b42884e2d
9128,9561,wang-xiao-bei-30-27,意呆梨，马村,创意艺术,female,,accademia,王小贝,,890,241,11,49,0,8,152,生活,美食,文学,文化,运动,4e9c3256c1e025d212cce7b40c08ab74
9129,9562,zhou-zhi-ruo-25-24,,,female,,,周芷若,,0,0,11,0,0,139,1,建筑设计,建筑学,原画,思考,宁波诺丁汉大学,4aa3de64a12935e42df69f28a652a15f
9130,9563,wang-dan-5-78,,公关,male,,,理想的蘑菇,,167466,24680,11,382,23,115,50924,生活,文学,诗词,文化,人文,68a00e7dd374f5f7354320c61bbc07e1
9131,9564,zhang-xiao-miao-97-32,北京,,male,,,张小喵,,7259,3043,11,1,0,119,3802,职业发展,风险投资（VC）,知乎每周精选,投资,商业,f81280f07d8bda39fe4e6200eacc7305
9132,9565,si-yan-xia,,广告,female,,,Evans,,224,33,11,20,0,53,62,美食,平面设计,心理学,设计师,有趣的人,3fd5f9c257f76bb9709c76d9d3c89efa
9133,9566,mo-mo-39-18,,,female,,,一诺,,535,143,11,113,0,105,204,生活,手,东南大学,时尚,身高,02e53be3fa2d8ffb5ca44774b84681f7
9134,9567,wu-jun-48-39,安徽芜湖,地产建筑,male,学生,郑州大学,吴俊,,0,0,11,0,0,45,1,建筑设计,自然科学,音乐,阅读,建筑学,09816837e86d8cb51ebf238eab0ddaf8
9135,9568,li-qi-wei-96,,,male,,,中观,,96,37,11,4,0,191,341,建筑学,建筑,建筑设计,摄影技巧,中央处理器 (CPU),1a7fab790adaf03d7cb1d89ca4d7bebe
9136,9569,yin-xing-47,,,female,,,陈收敛,,10,6,11,18,0,309,16,互联网,学生,电子商务,美容护肤,演讲,49cf3873ec3561c6f306a0058bae4d50
9137,9570,ruan-bei-er,温哥华,,female,,,阮贝儿,,156,46,11,16,0,138,99,心理学,冷知识,,,,01be6f7c9b4bf03f286184f88c10772f
9138,9571,snowin-winter,,,male,,,snowin winter,,40,10,11,17,0,161,12,音乐,NBA,建筑,吉他,凯文·杜兰特（Kevin Durant）,8005f537b8cf57e2ca909300abbf8762
9139,9572,YiRanse,上海,地产建筑,female,,,YiRanse yin,,0,0,11,0,0,154,5,建筑设计,交互设计,Rhino,Trimble SketchUp,减肥,d6ccbc4b16a3b9365ec955b00f1bc80c
9140,9573,tao-shu-xie,,,male,,,aQiu,,212,42,11,40,0,64,131,建筑,建筑设计,建筑学,电影,英雄联盟（LOL）,4795468d921236f0af6b6ccaba1cc40a
9141,9574,li-si-yan-97,,,male,,,早安午安晚安,,46,3,11,15,1,51,6,锤子科技,建筑学,NBA,摄影,苹果公司 (Apple Inc.),e2afdaadda9c71b31bd4b8f0f5bfd405
9142,9575,allen-93-58,重庆,房地产,male,,CQU,Allen,,266,109,11,73,0,413,90,音乐,苹果公司 (Apple Inc.),鲍勃·迪伦（Bob Dylan）,数据分析,区域经济学,d45a5ff18ac3b7ec190de8b31553f0e2
9143,9576,xia-hai-lao-hei-shou,,,female,,,清清七,,3652,607,11,9,0,253,1943,诗词,诗歌,心理学,文身,双相障碍,4b713f331f369adac981b81d056cf674
9144,9577,zhao-ma-ke,上海,高新科技,male,,,赵马克,,8628,3824,11,285,0,1170,1157,生活,大学,女性,学习,健康,2743adf577e902a8401b2f63d48d6161
9145,9578,chen-xiao-67-64,,地产建筑,male,,,西轩夜听潇湘雨,,60,24,11,57,0,229,38,建筑,建筑学,游戏,音乐,设计,800fde6d4ee94e1f3479bd1725a26f5d
9146,9579,zhao-tie-chui-91,,创意艺术,male,,,vanros,,311,88,11,5,0,67,70,建筑,建筑设计,足球,,,2921c7551a56453494609d862bec4280
9147,9580,gu-feng-98-65,北京,地产建筑,male,中机十院,郑州,谷丰,,979,191,11,71,0,135,127,电影,游戏,设计,互联网,历史,08249bb3787564f8b7c2cdc157c171f7
9148,9581,waiting-57,,,female,,,Tonna,,10,7,11,8,0,126,5,生活,电影,心理学,设计,音乐,4062ad408a8427bbae4c84c2a4708bae
9149,9582,xue-yi-1-67,广州市,地产建筑,female,Riken Yamamoto Architects,德州大学奥斯汀分校 (University of Texas at Austin),Lynn,,2037,369,11,39,0,169,281,文学,生活,建筑,建筑设计,阅读,dd91ac89ed64ff16c94b530e36627628
9150,9583,mgrt-yau,Hong Kong,,female,,,Mgrt Yau,,0,0,11,0,0,483,5,装修,职业发展,自然科学,摄影,投资,df959db8489df12df8971c2b0a46c859
9151,9584,agnes-fun,武汉,艺术娱乐,female,,,AgnesFawn,,549,193,11,31,0,132,115,猫,建筑设计,旅行,自助游,武汉,b7adb6adb011832e9c7399cb0aa7de8a
9152,9585,jin-chun-xu,,,male,,,金春旭,,55,11,11,14,1,30,33,商业,生活,电子商务,互联网,电影,70e00fc90164ef8ffab04ef652aaa500
9153,9586,mengtan,上海,互联网,male,,,mengtanx,,0,0,11,0,0,356,5,职业发展,数据分析,自然科学,职场,苹果公司 (Apple Inc.),fff21e3b91f49e10fa60d8bc92847833
9154,9587,liang-yuan-59-68,深圳市,教育,female,,中华女子学院,梁媛,,346,90,11,23,0,128,238,芭蕾舞,儿童教育,古典音乐,音乐,投资,940f8cf431ee82886a95dc14a135188e
9155,9588,feng-yue-95-38,,,female,,,奋斗小小跃,,0,0,11,1,0,40,3,英语口语,建筑设计,书店,建筑师,中国建筑,0a648815f1a3dc06f6b9fbd030c693e1
9156,9589,zhang-jing-yuan-32-47,,,female,,,南山一只喵,,1,2,11,1,0,164,6,建筑设计,摄影,文学,英剧,插画,8431d207e6d2d26605d2af733029ae88
9157,9590,wei-lan-23-96,成都,地产建筑,male,,,微蓝,,0,0,11,0,0,524,8,配色,职业发展,建筑设计,幸福,字体,d177a782f63b9c20115e6aaaaf32c57a
9158,9591,wang-jian-qiao-35,上海,地产建筑,male,,同济大学,王建桥,,97,45,11,6,0,32,81,建筑设计,建筑,排版,Rhino,Python,d9ca72f76ecd70115fab7e85e35f0a9f
9159,9592,yw-teen,,,male,,,方九里,,0,0,11,1,1,329,7,建筑师,建筑行业,职业发展,自然科学,注册建筑师,59650d1b0cc87adb283a931b537dfd52
9160,9593,li-yu-74-48,,地产建筑,female,,,李彧,,0,0,11,0,0,128,2,建筑行业,体育,自然科学,注册建筑师,职场,0260c89b8cd74c7f5d7a185523c6f2af
9161,9594,hy-luo-93,,,female,,,HY LUO,,25,12,11,9,0,69,8,兔子,气象,大气环境,高晓松,气象学,6dbafa389782c471d73f3ffbd3853411
9162,9595,mo-zi-67-48,,景观,female,,,莫姑娘,,0,0,11,0,0,5,1,美食,建筑设计,电影,职业发展,教育,662bb68238e29e32566c3b60a9ea5976
9163,9596,jian-jia-67,哈尔滨,,female,,谢菲尔德大学（The University of Sheffield）,蒹葭,,21,1,11,4,0,60,8,历史,哈尔滨,三生三世十里桃花,摄影,伦敦大学学院 (University College London),a6572bb6cad8fb89a3c36ce5166277cf
9164,9597,yang-niu-niu-69,武汉大学,,female,,武汉大学,杨妞妞,,0,0,11,1,0,102,10,生活,建筑设计,自然科学,Mtime 时光网,电影史,30bb87852f5a5391ab0d062a7918be60
9165,9598,xu-xiao-fei-34-20,,,male,,,西门煮酒,,43,9,11,37,0,76,22,建筑学,海贼王（ONE PIECE）,心理学,骑马与砍杀（Mount & Blade）,设计,0e31faf8cd3ae2325ab77f851a9c1539
9166,9599,Yoda.Liu,天津大学（TJU）,,female,,天津大学（TJU）,Yoda刘,,76,12,11,9,0,72,100,建筑学,生活,建筑设计,建筑,猫,3ef49ab01c19fc4436c7942232b322f6
9167,9600,he-he-91-80,,创意艺术,female,,UCL,榴莲好吃,,143,83,11,5,0,23,60,艺术,绘画,设计,心灵哲学,运动,879e2f52730b2086d90ea9e088733022
9168,9601,zhang-bo-feng-80-17,武汉大学,互联网,male,,,夏虫Kyrie,,139,39,11,25,0,169,55,刀塔（DOTA 2）,凯里·欧文（Kyrie Irving）,社交网络,异地恋,权力的游戏（美剧）,9c9f75e9598807d2e8e0c793efa8b52d
9169,9602,li-ling-xuan,,,male,,,李凌轩,,673,152,11,92,0,50,77,音乐,古典音乐,摇滚乐,流行音乐,Adobe Photoshop,2b02af06f7b2ff6d89b0058950dbf426
9170,9603,zhang-tuo-la,西安,,female,,罗德岛设计学院（RISD）,张拖拉,,36,13,11,7,0,202,34,学习,生活,音乐,恋爱,建筑设计,2fbe22ce335aac5d9d3548e541058dca
9171,9604,yuan-de-yuan,,,male,,,苏牧,,357,99,11,12,0,20,274,建筑,建筑设计,建筑学,建筑师,建筑工程,57e2de85f379a54417f23487cde1a905
9172,9605,gong-lei-60,,房地产,male,,不入流学校毕业,公磊,,495,252,11,38,0,55,316,建筑学,建筑设计,建筑工程,建筑景观设计,Adobe Photoshop,ebbb0c8c1e916ee88c595ff5c1a1bfb4
9173,9606,bo-xiao-ye-jie-yi,,,male,,,王小先生,,4033,870,11,48,0,6,780,艺术,绘画,古龙,哲学,比较文学,cd8ad9141cf2d4e64d1e15dd4702192d
9174,9607,shen-tong-xiao,,,female,,南加州大学（USC）,申兔x'back,,844,201,11,41,0,113,996,留学,建筑,美国,留学美国,建筑设计,b07e105f2e7d1d5d1559296b02422e2a
9175,9608,wang-gan-14-43,,,female,,,Ebby,,54,21,11,46,0,105,29,城市规划,字幕组,广告,文学,豆瓣,6b162bc94b31a2b3e2a5bb4abcbba685
9176,9609,tang-tang-26-24,武汉,房地产,male,,华中科技大学,唐唐,,171,35,11,56,0,162,94,房地产,建筑设计,生活,健身,恋爱,273770069083a5e5a64e8eaa15da5cd4
9177,9610,huo-jin-80,,,male,,重庆大学,Artnotsoeasy,,0,3,11,10,0,4,6,建筑,刀塔（DOTA 2）,,,,a67f57c22849348fc84ea128545bd532
9178,9611,WILL_X,上海,汽车,male,WILLX,Coventry University,云鹏WILLX,,220,0,11,0,6,38,654,创业公司,汽车外观改装,创业公司文化,投资,成人内容,a902f0dcac49a1ee36960b11c3268e5c
9179,9612,liuxiaoyao,北京,互联网,female,,,刘小小,,40768,11278,11,197,8,185,29239,足球,游戏,调查类问题,美食,烹饪,86de16122ae8783ee7810d0fd96a3077
9180,9613,sun-zi-xun,北京,信息传媒,female,,,孙子荀,,6989,2085,11,62,0,230,2383,电影,影视评论,生活,情感,文学,c963eeabc5907cec69bb74e3481421a2
9181,9614,kuangzhou,北京,高新科技,female,,,匡舟,,5179,1411,11,74,1,279,1482,易到用车,2017 年央视 3·15 晚会,快手,滴滴出行,三星手机,f66e963f53ac4e7bff762898cc080b28
9182,9615,chen-fan-63,,,female,,,陈反,,638,177,11,10,0,1029,108,调查类问题,生活,文学,日本动漫,电影,d9f7522e526db6792004304aaabcb062
9183,9616,xu-wei-dong-5,,,male,,,徐伟栋,,799,111,11,108,0,242,74,经济学,时尚,导购类问题,文明（游戏 | Civilization）,AKG,ac10aa3d9863c108ac5ba64e48198b08
9184,9617,ooops,北京,,male,知乎公共领域编辑计划,,刘一鸣,,6312,2677,11,84,0,443,3094,音乐,生活,女性,人生,英语,5d2db9daa49878dc92709bd9ea283de6
9185,9618,boviyoung,北京,互联网,male,美团,,杨波伟,,3639,553,11,210,0,574,757,情感,恋爱,爱情,知乎,两性关系,ff1b97314474bfce2e8dd34e58db1259
9186,9619,chen-bo-hang,Ghent,科研,male,Ghent University,Ghent University,陈勃杭,,1193,292,11,9,0,25,448,历史,哲学,自然科学,跑步,生物学,d99020815556b995041214c852e04c9a
9187,9620,chu-yi-65-47,荷兰,地产建筑,female,,,初一,,424,153,11,17,0,68,89,建筑,电影,扬州,建筑设计,文学,c485680a76f17b01b6b5856bc9893248
9188,9621,jiada-tu,香港,金融,female,KKR,波士顿学院 (Boston College),Jiada Tu,,1466,518,11,28,0,200,6468,企业并购,投资银行,财务分析,电气工程,生活,f002cfd65b583d0c7a9608da40147441
9189,9622,xie-xin-16,,地产建筑,female,,,小叶子,,0,0,11,0,0,234,7,塔罗牌,高晓松,两河流域,健身,抑郁症,3f56b01c2b7d3552e11981193002bce9
9190,9623,rachel-5-83,,,female,,,零点零九,,42,5,11,5,0,20,22,天津大学（TJU）,建筑,建筑设计,摄影,Kindle,354e96d73aa2717c6b73b52afedf9e63
9191,9625,wang-zi-ning-15,,,male,,,王蕾妮齐薇格,,4,0,11,5,0,28,3,街舞,猫,美容护肤,舞蹈,建筑设计,8db4cda1bd777a0c871904a10aa19157
9192,9626,lin-kai-se-76-32,,房地产,female,,浙江大学,邓文君,,4,1,11,6,0,299,11,两性情感,建筑学,建筑,,,f256c724e9279600dd500857a0b9be25
9193,9627,Sam331215,杭州,地产建筑,male,,,Jerd Sam,,527,177,11,179,10,162,111,古建筑,建筑,政治,情感,台湾,d4af49cedfca7253167ed0194c114207
9194,9628,chen-jian-miao-16,云南,服务业,male,,eu,陈建喵,,21,10,11,6,0,68,13,建筑设计,建筑,木工,金融学,黄金,2eea509d94482c47999fbd2384036691
9195,9629,peng-yu-49-53,郑州,创意艺术,male,,郑州轻工业学院,竼余,,2198,955,11,55,0,124,947,家具,装修,家居,室内设计,家居设计,d0605efe1854251f8c5a4fe25ecbfee7
9196,9630,ben-na-na-46,,,female,,,飞女,,2938,568,11,29,0,14,493,文学,鞋靴,周杰伦（人物）,艺术,建筑设计,9c167473392a5213eb23b51b514e3d9f
